state,tor_length,tor_width,year,injuries,fatalities,tor_scale_unified
FL,0.51,50.0,2014,0,0,EF0
TX,0.79,20.0,2014,1,0,EF1
NV,0.24,50.0,2014,0,0,EF0
AL,3.19,100.0,2014,0,0,EF1
MS,10.86,300.0,2014,0,0,EF1
WY,0.17,25.0,2014,0,0,EF0
CO,0.08,25.0,2014,0,0,EF0
CO,0.3,25.0,2014,0,0,EF0
MO,0.63,100.0,2014,0,0,EF1
GA,7.75,200.0,2014,0,0,EF1
WV,0.51,400.0,2014,0,0,EF1
MO,11.42,500.0,2014,0,0,EF2
WI,3.76,100.0,2014,5,0,EF2
IA,1.3,25.0,2014,0,0,EF0
OK,4.3,400.0,2014,0,0,EF0
GA,1.93,165.0,2014,0,0,EF1
IL,0.2,50.0,2014,0,0,EF0
KY,8.43,150.0,2014,0,0,EF1
NE,0.61,25.0,2014,0,0,EF0
AL,15.56,600.0,2014,30,2,EF3
NE,0.14,25.0,2014,0,0,EF0
TX,0.2,75.0,2014,0,0,EF0
WY,0.32,30.0,2014,0,0,EF0
IA,2.65,150.0,2014,0,0,EF1
NE,4.71,700.0,2014,0,0,EF1
IA,1.99,40.0,2014,0,0,EF0
KS,1.63,30.0,2014,0,0,EF0
KS,0.01,25.0,2014,0,0,EF0
TN,1.54,75.0,2014,0,0,EF0
AL,8.91,100.0,2014,0,0,EF1
AL,1.73,50.0,2014,0,0,EF0
AL,8.88,350.0,2014,0,0,EF3
AR,5.4,450.0,2014,0,0,EF1
NE,0.78,30.0,2014,0,0,EF0
SC,0.83,40.0,2014,0,0,EF0
GA,0.94,150.0,2014,3,0,EF0
IA,1.27,75.0,2014,0,0,EF1
MS,13.75,500.0,2014,0,0,EF1
TX,0.94,40.0,2014,1,0,EF0
TX,0.5,30.0,2014,0,0,EF0
TX,11.8,750.0,2014,4,0,EF1
TX,0.56,250.0,2014,1,0,EF0
AL,4.34,100.0,2014,0,0,EF1
NV,0.26,125.0,2014,0,0,EF0
IA,0.2,50.0,2014,0,0,EF0
GA,5.27,150.0,2014,0,0,EF2
GA,0.43,50.0,2014,0,0,EF0
KS,2.62,200.0,2014,0,0,EF1
AL,2.42,75.0,2014,0,0,EF0
TX,0.12,50.0,2014,0,0,EF0
IA,1.9,50.0,2014,0,0,EF1
CO,2.14,100.0,2014,0,0,EF0
TN,9.84,150.0,2014,1,0,EF2
TN,9.53,250.0,2014,0,0,EF2
PA,2.18,400.0,2014,0,0,EF2
MS,19.21,440.0,2014,30,1,EF3
MS,0.46,300.0,2014,0,0,EF2
MI,1.0,50.0,2014,0,0,EF0
KS,0.42,50.0,2014,0,0,EF0
KS,1.02,50.0,2014,0,0,EF0
TX,1.33,500.0,2014,0,0,EF0
TN,5.85,500.0,2014,0,0,EF1
AL,9.2,600.0,2014,0,0,EF2
CO,0.53,50.0,2014,0,0,EF0
AL,0.1,30.0,2014,0,0,EF0
KS,1.25,75.0,2014,0,0,EF0
AL,11.71,200.0,2014,0,0,EF2
WY,2.0,40.0,2014,0,0,EF0
MS,0.55,600.0,2014,0,0,EF2
NE,0.68,25.0,2014,0,0,EF0
MS,0.98,200.0,2014,0,0,EF1
NE,0.4,45.0,2014,0,0,EF0
NE,0.07,45.0,2014,0,0,EF0
NE,0.14,35.0,2014,0,0,EF0
MO,0.64,25.0,2014,0,0,EF0
TX,0.22,40.0,2014,0,0,EF0
AR,1.64,250.0,2014,0,0,EF0
AR,3.26,75.0,2014,2,0,EF1
VA,0.69,25.0,2014,0,0,EF0
VA,1.38,100.0,2014,0,0,EF0
VA,0.85,50.0,2014,0,0,EF0
MN,25.1,800.0,2014,0,0,EF2
AL,0.31,200.0,2014,0,0,EF1
AR,0.84,50.0,2014,0,0,EF1
MN,0.18,50.0,2014,0,0,EF0
DE,0.35,50.0,2014,2,0,EF1
MN,12.82,800.0,2014,0,0,EF2
WY,1.52,50.0,2014,0,0,EF1
AR,4.75,100.0,2014,0,0,EF1
AR,24.24,1320.0,2014,167,12,EF4
NC,1.86,75.0,2014,0,0,EF1
IL,2.89,200.0,2014,0,0,EF0
IL,1.8,150.0,2014,0,0,EF0
MN,0.42,50.0,2014,0,0,EF0
NE,4.67,330.0,2014,0,0,EF2
TN,7.1,300.0,2014,0,0,EF0
IA,12.59,50.0,2014,0,0,EF1
TX,5.26,650.0,2014,0,0,EF1
CO,0.37,75.0,2014,0,0,EF0
NE,3.0,400.0,2014,0,0,EF1
IA,1.31,50.0,2014,0,0,EF1
NE,5.27,280.0,2014,0,0,EF1
NE,14.13,2540.0,2014,0,0,EF3
MO,3.41,200.0,2014,0,0,EF1
NC,0.01,20.0,2014,0,0,EF0
TX,0.46,120.0,2014,0,0,EF0
NE,2.5,300.0,2014,0,0,EF2
FL,0.27,30.0,2014,0,0,EF0
KY,0.65,75.0,2014,0,0,EF1
AL,0.87,200.0,2014,0,0,EF0
TX,0.86,100.0,2014,0,0,EF1
NC,0.83,30.0,2014,0,0,EF0
FL,0.25,10.0,2014,0,0,EF0
MT,10.0,880.0,2014,0,0,EF3
AL,7.72,100.0,2014,0,0,EF0
AL,1.89,150.0,2014,0,0,EF0
KY,3.02,200.0,2014,0,0,EF1
NC,2.0,100.0,2014,0,0,EF2
NC,9.03,400.0,2014,0,0,EF2
NC,14.29,400.0,2014,0,0,EF2
NC,6.21,200.0,2014,0,0,EF1
NC,10.14,400.0,2014,2,0,EF2
NC,14.35,400.0,2014,0,0,EF2
ND,0.46,100.0,2014,9,0,EF2
OK,0.3,50.0,2014,0,0,EF0
TN,0.5,100.0,2014,0,0,EF0
IA,0.43,75.0,2014,0,0,EF1
IL,0.61,100.0,2014,0,0,EF0
WY,4.79,30.0,2014,0,0,EF0
NC,1.72,200.0,2014,0,0,EF1
NC,8.83,400.0,2014,0,0,EF2
WI,0.33,30.0,2014,0,0,EF0
IA,0.5,50.0,2014,0,0,EF0
TX,2.34,550.0,2014,0,0,EF1
OK,0.1,30.0,2014,0,0,EF0
TN,0.5,50.0,2014,0,0,EF1
NC,0.27,50.0,2014,0,0,EF0
NC,1.13,75.0,2014,0,0,EF2
NC,4.15,100.0,2014,0,0,EF0
KY,1.14,100.0,2014,0,0,EF1
MO,0.04,25.0,2014,0,0,EF1
TN,0.56,100.0,2014,0,0,EF1
AL,2.39,150.0,2014,0,0,EF1
OK,7.1,325.0,2014,12,1,EF2
WY,0.53,30.0,2014,0,0,EF0
NY,1.09,100.0,2014,0,0,EF0
NC,0.81,100.0,2014,0,0,EF1
KY,3.74,150.0,2014,0,0,EF2
TX,1.16,200.0,2014,0,0,EF0
FL,0.09,35.0,2014,0,0,EF0
SD,3.65,50.0,2014,0,0,EF0
SD,1.77,50.0,2014,0,0,EF0
WV,1.0,100.0,2014,0,0,EF1
TN,2.85,800.0,2014,0,0,EF3
AR,14.43,1320.0,2014,25,3,EF3
MO,2.39,50.0,2014,0,0,EF0
MO,2.5,100.0,2014,0,0,EF1
NE,1.29,100.0,2014,0,0,EF0
OH,1.24,300.0,2014,0,0,EF0
OH,4.11,200.0,2014,0,0,EF0
FL,0.08,15.0,2014,0,0,EF0
FL,0.25,15.0,2014,0,0,EF0
KY,1.5,50.0,2014,0,0,EF0
ND,0.01,20.0,2014,0,0,EF0
ND,4.67,100.0,2014,0,0,EF0
LA,2.55,75.0,2014,0,0,EF1
WY,0.94,25.0,2014,0,0,EF0
AL,2.8,150.0,2014,0,0,EF1
AL,3.06,50.0,2014,0,0,EF0
MT,0.1,25.0,2014,0,0,EF0
SD,2.16,300.0,2014,0,0,EF1
FL,1.69,75.0,2014,0,0,EF1
IA,0.1,25.0,2014,0,0,EF0
IL,2.24,600.0,2014,0,0,EF1
NE,0.91,25.0,2014,0,0,EF0
WY,0.54,25.0,2014,0,0,EF0
SC,0.11,30.0,2014,0,0,EF0
MO,7.27,1350.0,2014,0,0,EF1
AR,7.32,880.0,2014,1,0,EF2
NC,3.48,400.0,2014,1,1,EF2
NC,8.82,400.0,2014,0,0,EF2
CO,0.33,75.0,2014,0,0,EF1
GA,1.8,280.0,2014,0,0,EF0
ME,0.23,180.0,2014,0,0,EF0
ND,4.41,100.0,2014,0,0,EF0
WY,2.21,30.0,2014,0,0,EF0
KY,0.43,75.0,2014,0,0,EF1
CO,0.1,50.0,2014,0,0,EF0
TN,2.05,100.0,2014,0,0,EF1
CO,8.58,400.0,2014,1,0,EF1
CO,1.35,100.0,2014,0,0,EF1
AL,2.08,350.0,2014,0,0,EF1
CO,0.1,50.0,2014,0,0,EF0
MN,0.83,50.0,2014,0,0,EF0
AL,2.53,600.0,2014,0,0,EF3
NE,0.07,150.0,2014,0,0,EF0
NE,18.6,1300.0,2014,0,0,EF3
NE,1.61,1300.0,2014,0,0,EF3
NE,0.04,100.0,2014,0,0,EF0
NE,9.38,750.0,2014,0,0,EF2
NE,0.2,20.0,2014,0,0,EF0
MS,28.59,400.0,2014,10,1,EF3
WI,1.29,50.0,2014,0,0,EF0
SD,0.65,250.0,2014,0,0,EF0
CO,0.27,50.0,2014,0,0,EF0
AL,1.03,150.0,2014,0,0,EF1
NE,6.05,100.0,2014,0,0,EF1
MO,0.22,50.0,2014,0,0,EF0
MO,0.25,25.0,2014,0,0,EF0
SD,0.21,75.0,2014,0,0,EF0
MI,3.5,100.0,2014,0,0,EF0
MI,2.15,100.0,2014,0,0,EF0
AL,2.96,675.0,2014,0,0,EF1
TN,7.01,200.0,2014,0,0,EF1
AL,6.28,200.0,2014,0,0,EF1
SD,1.17,75.0,2014,0,0,EF0
NE,1.49,100.0,2014,0,0,EF1
CO,0.1,50.0,2014,0,0,EF0
NE,0.66,40.0,2014,0,0,EF0
NE,6.14,150.0,2014,0,0,EF1
NE,1.2,2640.0,2014,0,0,EF3
NE,0.84,700.0,2014,0,0,EF1
OH,0.07,50.0,2014,0,0,EF0
AL,12.47,1500.0,2014,13,0,EF1
AR,2.03,50.0,2014,0,0,EF1
TX,0.03,25.0,2014,0,0,EF0
NH,0.36,10.0,2014,0,0,EF0
WV,1.76,200.0,2014,0,0,EF1
AL,8.08,500.0,2014,0,0,EF1
NE,3.81,2640.0,2014,0,0,EF3
NE,4.12,700.0,2014,0,0,EF1
OH,0.09,20.0,2014,0,0,EF0
AL,7.15,800.0,2014,4,0,EF1
WV,2.34,200.0,2014,0,0,EF1
AL,1.74,75.0,2014,0,0,EF0
WA,0.25,15.0,2014,0,0,EF0
OK,2.01,100.0,2014,0,0,EF0
IA,2.64,250.0,2014,0,0,EF0
KS,0.09,50.0,2014,0,0,EF0
WI,1.49,300.0,2014,0,0,EF1
WI,0.96,100.0,2014,0,0,EF3
WI,0.22,200.0,2014,0,0,EF2
CO,0.1,50.0,2014,0,0,EF0
WV,1.07,50.0,2014,0,0,EF1
AL,0.31,400.0,2014,0,0,EF1
AL,6.21,500.0,2014,5,0,EF2
KS,0.1,25.0,2014,0,0,EF1
IA,3.45,250.0,2014,0,0,EF0
NE,1.25,100.0,2014,0,0,EF0
WI,0.01,10.0,2014,0,0,EF0
IA,15.69,75.0,2014,0,0,EF1
AL,5.46,1800.0,2014,3,0,EF2
TX,2.05,30.0,2014,0,0,EF0
NE,0.2,40.0,2014,0,0,EF0
NE,2.4,400.0,2014,0,0,EF1
AL,1.63,700.0,2014,0,0,EF0
OK,3.77,150.0,2014,0,0,EF1
OK,0.44,50.0,2014,0,0,EF0
KS,3.3,150.0,2014,0,0,EF1
KS,0.75,25.0,2014,0,0,EF0
KS,3.43,50.0,2014,0,0,EF0
KS,4.6,50.0,2014,0,0,EF0
IA,3.03,110.0,2014,0,0,EF1
IA,0.1,10.0,2014,0,0,EF0
AL,1.5,200.0,2014,0,0,EF0
IA,0.1,30.0,2014,0,0,EF0
MO,2.67,20.0,2014,0,0,EF0
NE,5.19,500.0,2014,0,0,EF2
MI,5.3,300.0,2014,0,0,EF1
WI,0.49,25.0,2014,0,0,EF1
TX,2.46,25.0,2014,0,0,EF0
AR,2.32,250.0,2014,0,0,EF0
AL,7.62,913.0,2014,0,0,EF1
AL,0.34,500.0,2014,0,0,EF0
NE,0.3,400.0,2014,0,0,EF2
NE,1.56,700.0,2014,0,0,EF2
AL,11.14,1200.0,2014,13,0,EF3
AL,4.89,200.0,2014,0,0,EF1
MS,7.37,880.0,2014,3,0,EF2
TX,1.65,70.0,2014,0,0,EF0
IA,0.4,100.0,2014,0,0,EF0
IA,2.17,175.0,2014,0,0,EF1
IA,2.81,680.0,2014,0,0,EF2
IA,1.08,25.0,2014,0,0,EF0
NE,0.2,40.0,2014,0,0,EF0
TX,1.34,100.0,2014,0,0,EF0
TX,0.01,50.0,2014,0,0,EF0
MO,1.93,300.0,2014,0,0,EF1
MO,3.52,200.0,2014,0,0,EF0
MO,2.99,200.0,2014,0,0,EF0
MO,6.31,300.0,2014,0,0,EF1
IA,1.1,40.0,2014,0,0,EF0
IN,1.56,75.0,2014,0,0,EF1
WV,4.41,150.0,2014,0,0,EF1
AL,5.14,600.0,2014,0,0,EF2
SD,11.26,880.0,2014,2,0,EF4
SD,6.83,150.0,2014,0,0,EF1
KS,0.1,10.0,2014,0,0,EF0
IA,0.2,50.0,2014,0,0,EF0
MO,4.74,300.0,2014,0,0,EF1
MO,0.8,200.0,2014,0,0,EF1
IA,4.71,100.0,2014,0,0,EF1
KS,0.78,110.0,2014,0,0,EF1
AR,0.41,250.0,2014,0,0,EF0
NE,0.26,50.0,2014,0,0,EF0
AL,14.26,1300.0,2014,2,0,EF2
SD,1.09,100.0,2014,0,0,EF2
SD,0.67,50.0,2014,0,0,EF1
MS,25.01,1320.0,2014,81,10,EF4
KS,0.26,40.0,2014,0,0,EF0
IA,0.07,30.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
NE,0.2,40.0,2014,0,0,EF0
AL,7.81,1000.0,2014,0,0,EF1
NE,0.2,40.0,2014,0,0,EF0
SD,0.77,100.0,2014,0,0,EF2
SD,0.24,100.0,2014,0,0,EF0
NE,0.2,40.0,2014,0,0,EF0
NE,0.37,40.0,2014,0,0,EF0
NE,0.73,40.0,2014,0,0,EF0
NE,1.7,40.0,2014,0,0,EF0
IA,1.72,150.0,2014,0,0,EF0
IA,2.12,120.0,2014,0,0,EF1
CO,0.1,50.0,2014,0,0,EF0
CO,0.1,50.0,2014,0,0,EF0
KY,1.53,150.0,2014,0,0,EF1
TX,2.0,50.0,2014,0,0,EF0
TX,1.0,75.0,2014,0,0,EF0
IL,0.27,25.0,2014,0,0,EF0
IL,0.28,50.0,2014,0,0,EF0
IL,0.92,25.0,2014,0,0,EF0
KY,6.22,125.0,2014,0,0,EF0
KY,1.59,125.0,2014,0,0,EF0
IA,0.73,75.0,2014,0,0,EF0
MS,0.45,40.0,2014,0,0,EF0
IL,7.25,50.0,2014,0,0,EF0
GA,14.06,200.0,2014,0,0,EF2
GA,3.41,200.0,2014,0,0,EF1
IL,3.0,75.0,2014,0,0,EF0
VA,1.36,100.0,2014,0,0,EF0
VA,1.95,50.0,2014,0,0,EF0
VA,1.08,75.0,2014,0,0,EF0
TN,1.21,250.0,2014,0,0,EF1
CA,0.74,50.0,2014,0,0,EF0
IA,10.35,240.0,2014,0,0,EF2
IA,4.33,190.0,2014,0,0,EF1
IA,5.91,100.0,2014,0,0,EF0
IA,1.68,100.0,2014,0,0,EF0
IL,0.39,50.0,2014,0,0,EF1
FL,2.43,100.0,2014,0,0,EF0
IA,4.61,50.0,2014,0,0,EF0
IA,0.55,25.0,2014,0,0,EF0
NY,2.5,235.0,2014,0,4,EF2
PA,1.4,150.0,2014,0,0,EF1
NY,0.75,270.0,2014,0,0,EF1
NY,1.3,65.0,2014,0,0,EF1
AL,0.06,50.0,2014,0,0,EF0
NC,20.99,350.0,2014,16,1,EF3
AR,1.66,50.0,2014,0,0,EF1
IN,1.42,400.0,2014,0,0,EF1
KS,0.1,10.0,2014,0,0,EF0
OK,0.12,50.0,2014,0,0,EF0
OK,1.5,400.0,2014,0,0,EF0
NC,0.47,50.0,2014,0,0,EF0
IN,7.48,40.0,2014,0,0,EF0
IN,0.04,25.0,2014,0,0,EF0
MT,0.07,15.0,2014,0,0,EF0
TX,0.04,75.0,2014,1,0,EF0
GA,1.72,100.0,2014,0,0,EF0
AL,2.67,500.0,2014,1,0,EF1
TN,4.75,200.0,2014,0,0,EF1
WI,8.18,600.0,2014,0,0,EF1
SC,0.01,50.0,2014,0,0,EF0
IN,0.93,50.0,2014,0,0,EF1
IN,3.75,150.0,2014,0,0,EF1
MS,2.65,100.0,2014,0,0,EF1
FL,0.45,50.0,2014,0,0,EF0
LA,2.44,350.0,2014,0,0,EF1
MT,1.0,100.0,2014,0,0,EF0
MT,0.1,25.0,2014,0,0,EF0
FL,1.24,20.0,2014,0,0,EF0
SD,2.22,200.0,2014,1,0,EF2
IN,4.49,150.0,2014,0,0,EF1
NY,1.0,600.0,2014,0,0,EF1
PA,0.9,50.0,2014,0,0,EF0
NY,3.5,125.0,2014,0,0,EF1
PA,4.5,500.0,2014,0,0,EF1
IA,0.83,25.0,2014,0,0,EF0
IA,3.05,100.0,2014,0,0,EF0
IA,1.96,55.0,2014,0,0,EF0
IA,0.76,85.0,2014,0,0,EF0
IA,6.07,360.0,2014,0,0,EF0
IA,2.24,30.0,2014,0,0,EF0
IA,1.67,25.0,2014,0,0,EF0
IA,5.33,100.0,2014,0,0,EF1
IA,1.39,200.0,2014,0,0,EF0
IA,9.48,110.0,2014,0,0,EF0
IA,1.13,150.0,2014,0,0,EF1
IA,6.21,280.0,2014,0,0,EF0
IA,3.72,60.0,2014,0,0,EF0
IA,4.49,45.0,2014,0,0,EF0
IA,2.59,75.0,2014,0,0,EF0
IA,1.71,65.0,2014,0,0,EF0
IA,5.41,100.0,2014,0,0,EF0
IA,5.07,95.0,2014,0,0,EF0
IA,3.34,200.0,2014,0,0,EF0
IA,2.28,190.0,2014,0,0,EF1
IA,1.18,60.0,2014,0,0,EF0
IA,1.55,150.0,2014,0,0,EF1
IA,5.86,170.0,2014,0,0,EF0
IA,2.17,60.0,2014,0,0,EF0
IA,1.35,60.0,2014,0,0,EF0
IA,1.15,50.0,2014,0,0,EF0
IA,2.71,140.0,2014,0,0,EF0
IA,0.21,50.0,2014,0,0,EF0
IA,2.07,130.0,2014,0,0,EF0
IA,2.13,60.0,2014,0,0,EF0
IA,2.85,400.0,2014,0,0,EF0
IA,2.34,205.0,2014,0,0,EF0
IA,5.49,330.0,2014,0,0,EF0
IA,2.41,75.0,2014,0,0,EF0
IA,1.73,340.0,2014,0,0,EF0
IA,3.91,90.0,2014,0,0,EF1
IA,2.13,200.0,2014,0,0,EF0
IA,2.2,85.0,2014,0,0,EF0
IA,1.66,75.0,2014,0,0,EF0
IA,1.89,70.0,2014,0,0,EF0
IA,3.72,180.0,2014,0,0,EF0
IA,3.22,80.0,2014,0,0,EF0
IA,6.42,570.0,2014,0,0,EF0
IA,5.42,90.0,2014,0,0,EF0
IA,4.96,90.0,2014,0,0,EF0
IA,1.5,50.0,2014,0,0,EF0
IA,5.24,65.0,2014,0,0,EF0
IA,0.86,50.0,2014,0,0,EF0
AR,3.0,375.0,2014,0,0,EF1
OK,0.8,75.0,2014,0,0,EF1
VA,1.57,75.0,2014,0,0,EF0
VA,0.75,75.0,2014,0,0,EF0
MD,0.3,75.0,2014,0,0,EF0
WV,0.27,50.0,2014,0,0,EF1
MA,0.25,20.0,2014,0,0,EF1
IA,2.99,60.0,2014,0,0,EF0
IA,3.89,80.0,2014,0,0,EF0
IA,2.61,60.0,2014,0,0,EF0
NC,0.9,30.0,2014,0,0,EF0
VA,0.34,30.0,2014,10,0,EF0
VA,0.31,30.0,2014,0,0,EF0
VA,7.69,150.0,2014,5,0,EF1
VA,0.25,30.0,2014,0,0,EF0
WV,1.73,50.0,2014,0,0,EF1
PA,2.46,150.0,2014,0,0,EF1
IL,4.4,295.0,2014,0,0,EF0
IL,3.9,240.0,2014,0,0,EF2
IL,0.7,120.0,2014,0,0,EF0
IN,3.8,260.0,2014,0,0,EF1
IN,1.5,175.0,2014,0,0,EF1
IN,3.2,370.0,2014,0,0,EF1
IN,2.2,315.0,2014,0,0,EF1
IN,3.2,295.0,2014,0,0,EF2
IL,2.4,410.0,2014,0,0,EF1
IL,0.1,165.0,2014,0,0,EF0
IN,2.1,185.0,2014,0,0,EF1
IL,10.3,150.0,2014,0,0,EF1
IN,4.5,285.0,2014,0,0,EF1
IN,8.6,175.0,2014,0,0,EF1
IN,6.3,300.0,2014,0,0,EF1
IN,1.92,100.0,2014,0,0,EF1
IN,2.4,395.0,2014,0,0,EF1
IN,6.3,415.0,2014,0,0,EF1
IL,1.51,50.0,2014,0,0,EF1
IL,1.15,50.0,2014,0,0,EF1
IL,2.16,50.0,2014,0,0,EF0
IL,3.06,75.0,2014,0,0,EF1
IL,7.2,175.0,2014,0,0,EF1
IL,3.1,45.0,2014,0,0,EF0
IL,2.7,110.0,2014,0,0,EF1
IL,5.5,450.0,2014,0,0,EF1
IL,3.2,110.0,2014,0,0,EF1
OH,6.72,200.0,2014,0,0,EF1
OH,1.58,200.0,2014,0,0,EF1
OH,1.57,200.0,2014,0,0,EF1
OH,5.39,200.0,2014,0,0,EF1
IA,0.32,50.0,2024,0,0,EF0
IL,2.58,110.0,2024,0,0,EF1
IL,2.45,160.0,2024,0,0,EF1
IL,0.05,10.0,2024,0,0,EF0
IL,1.16,125.0,2024,0,0,EF1
IN,2.17,75.0,2024,0,0,EF1
IL,2.8,175.0,2024,0,0,EF0
IL,8.13,125.0,2024,0,0,EF1
IL,2.59,175.0,2024,0,0,EF0
IL,3.83,300.0,2024,0,0,EF0
IL,1.3,120.0,2024,0,0,EFU
OK,2.9,225.0,2024,0,0,EF1
OK,0.5,50.0,2024,0,0,EF1
OK,0.5,40.0,2024,0,0,EF1
OK,0.8,100.0,2024,0,0,EF1
OK,5.2,30.0,2024,0,0,EF0
OK,1.1,200.0,2024,0,0,EFU
OK,8.4,500.0,2024,0,0,EF1
OK,5.9,250.0,2024,0,0,EF1
OK,1.0,150.0,2024,0,0,EF1
OK,1.67,40.0,2024,0,0,EF0
OK,3.5,100.0,2024,0,0,EF1
OK,4.9,125.0,2024,0,0,EF2
OK,3.5,200.0,2024,0,0,EF1
OK,8.5,150.0,2024,0,0,EF1
OK,14.3,900.0,2024,0,0,EF2
OK,4.65,150.0,2024,0,0,EF1
OK,1.5,30.0,2024,0,0,EF1
OK,0.5,30.0,2024,0,0,EF0
OK,10.35,250.0,2024,0,0,EF1
OK,2.6,30.0,2024,0,0,EF1
OK,1.0,75.0,2024,0,0,EF1
IL,2.13,100.0,2024,0,0,EF0
MO,0.1,50.0,2024,0,0,EF0
CA,0.69,50.0,2024,0,0,EF1
CA,4.87,50.0,2024,0,0,EF1
MS,18.37,1500.0,2024,2,0,EF3
KS,0.99,150.0,2024,0,0,EF0
KS,1.28,60.0,2024,0,0,EF1
KS,0.91,40.0,2024,0,0,EF0
KS,3.19,150.0,2024,0,0,EF0
FL,0.78,100.0,2024,0,0,EFU
AL,0.19,25.0,2024,0,0,EF1
MO,9.85,250.0,2024,0,0,EF1
KS,0.01,1.0,2024,0,0,EFU
IL,0.11,40.0,2024,1,0,EF1
FL,1.56,100.0,2024,0,0,EF0
CA,0.42,10.0,2024,0,0,EF0
FL,8.22,50.0,2024,0,0,EF0
TX,0.59,200.0,2024,0,0,EF0
NE,0.99,30.0,2024,0,0,EF0
GA,1.56,75.0,2024,0,0,EF0
IA,3.81,450.0,2024,0,0,EF1
IA,0.17,100.0,2024,0,0,EF1
IA,0.65,150.0,2024,0,0,EF1
VA,9.3,75.0,2024,0,0,EF1
IA,0.09,40.0,2024,0,0,EF0
NE,0.22,20.0,2024,0,0,EF0
IA,5.66,250.0,2024,0,0,EF1
IA,1.53,200.0,2024,0,0,EF1
IA,2.09,60.0,2024,0,0,EF0
AL,0.19,77.0,2024,0,0,EF0
AR,3.56,200.0,2024,0,0,EF2
AR,1.26,75.0,2024,0,0,EF1
TN,1.31,100.0,2024,0,0,EF0
MS,0.85,150.0,2024,0,0,EF1
TN,8.68,550.0,2024,0,0,EF1
TN,0.13,550.0,2024,0,0,EF1
IA,2.87,75.0,2024,0,0,EF1
IA,10.7,180.0,2024,0,0,EF0
IA,7.67,80.0,2024,0,0,EF0
IA,1.5,50.0,2024,0,0,EF0
IA,3.2,100.0,2024,0,0,EF0
IA,2.17,50.0,2024,0,0,EF0
IA,1.52,50.0,2024,0,0,EF0
IA,0.25,60.0,2024,0,0,EF0
IA,1.16,30.0,2024,0,0,EF0
LA,0.13,100.0,2024,0,0,EF1
FL,0.58,75.0,2024,0,0,EF1
WI,6.08,400.0,2024,0,0,EF1
IL,1.62,75.0,2024,0,0,EF0
LA,3.11,150.0,2024,0,0,EF1
LA,1.24,200.0,2024,0,0,EF1
LA,0.05,150.0,2024,0,0,EF1
LA,1.05,150.0,2024,0,0,EF2
NE,5.21,40.0,2024,0,0,EF0
AL,1.2,225.0,2024,0,0,EF1
WI,6.11,500.0,2024,0,0,EF1
MD,3.11,75.0,2024,0,0,EF1
LA,3.08,100.0,2024,0,0,EF1
LA,6.62,100.0,2024,0,0,EF1
SC,0.89,90.0,2024,0,0,EF1
SC,1.34,100.0,2024,0,0,EF0
NE,8.44,50.0,2024,0,0,EF0
NE,1.08,30.0,2024,0,0,EF0
KS,0.06,50.0,2024,0,0,EFU
LA,1.79,200.0,2024,0,0,EF1
MS,8.99,630.0,2024,0,0,EF1
MS,8.72,450.0,2024,0,0,EF1
MS,13.04,1500.0,2024,0,0,EF1
VA,1.05,125.0,2024,0,0,EF0
MD,0.94,110.0,2024,0,0,EF1
MS,9.91,700.0,2024,0,0,EF1
MD,0.69,100.0,2024,0,0,EF0
MD,0.59,50.0,2024,0,0,EF0
MD,0.43,90.0,2024,0,0,EF0
MD,0.92,75.0,2024,0,0,EF0
OR,0.15,3.0,2024,0,0,EF0
IL,6.38,100.0,2024,0,0,EF1
FL,4.62,120.0,2024,0,0,EF0
IL,8.65,100.0,2024,0,0,EF0
IA,8.48,100.0,2024,0,0,EF1
IA,7.17,70.0,2024,0,0,EF1
IA,0.85,10.0,2024,0,0,EFU
IA,0.12,10.0,2024,0,0,EFU
IA,14.98,50.0,2024,0,0,EF1
IL,2.83,425.0,2024,0,0,EF1
IA,4.06,75.0,2024,0,0,EF1
NC,2.35,40.0,2024,0,0,EF0
NC,0.13,30.0,2024,0,0,EF0
NC,2.2,40.0,2024,0,0,EF0
NC,5.16,40.0,2024,0,0,EF0
NC,0.23,150.0,2024,0,0,EF0
IA,24.78,1600.0,2024,0,1,EF3
IA,5.14,150.0,2024,0,0,EF1
IA,11.49,150.0,2024,0,0,EF1
IA,0.12,50.0,2024,0,0,EF0
IL,2.28,75.0,2024,0,0,EF0
OH,3.13,250.0,2024,0,0,EF0
MO,11.49,300.0,2024,0,0,EF2
IL,0.39,200.0,2024,0,0,EF0
IL,2.36,200.0,2024,0,0,EF0
MO,0.26,20.0,2024,0,0,EF0
IA,0.3,10.0,2024,0,0,EFU
KS,8.14,300.0,2024,0,0,EF2
FL,0.26,20.0,2024,0,0,EF0
KS,4.94,100.0,2024,0,0,EF2
OH,0.59,200.0,2024,0,0,EF0
OH,1.8,200.0,2024,0,0,EF1
OH,4.4,50.0,2024,0,0,EF0
OK,2.7,350.0,2024,0,0,EF0
IL,2.94,285.0,2024,0,0,EF0
MO,4.08,100.0,2024,0,0,EF1
MO,4.27,334.0,2024,0,0,EF0
MS,0.6,75.0,2024,0,0,EFU
MO,5.34,172.0,2024,0,0,EF1
MO,2.23,50.0,2024,0,0,EF0
MS,0.28,200.0,2024,0,0,EF1
MS,3.66,250.0,2024,0,0,EF0
TX,1.68,300.0,2024,0,0,EF1
TX,0.5,30.0,2024,0,0,EFU
